426|5396462258|False
387|5669958270|False
339|6998489137|False
474|4480184538|False
165|5473792716|False
13|6760414005|True
97|8519315649|True
316|7309786418|True
340|7656231157|True
281|1348723295|False
336|4741457508|True
468|9781767883|False
405|2532336741|False
14|4726391107|False
301|9862356963|False
12|1875976777|True
149|5628541642|False
138|2241573672|False
40|1040993292|True
246|8100563204|True
400|5520728421|False
444|211466184|True
230|5545902048|True
430|44379419|True
252|3807387096|True
199|2382772490|True
286|5895304666|False
7|149727788|True
332|1630029923|False
27|5117635296|True
399|7270362034|True
306|8415167980|True
65|3280817770|False
426|1067279964|True
495|1026327148|True
67|8874193794|True
426|6709308713|False
256|7107012378|True
453|9400766784|True
303|4803568316|False
369|3265705476|False
484|5277669613|False
99|7146677927|True
89|107507274|True
245|7849312392|False
73|3484488153|True
368|8646767038|False
290|6556297361|True
76|7117078904|True
82|6040594805|False
485|756893498|True
476|1938838431|False
242|4949328502|False
406|2030513213|False
179|9747270515|True
158|9914871839|False
385|3825386860|True
440|8101973809|True
284|4799593587|False
31|4273917261|True
441|4208912884|True
374|242822244|True
111|5140400931|False
17|4782690806|False
303|9508726073|False
421|703148442|False
423|4750962329|False
12|2048299671|False
127|9283491532|False
178|1543080898|False
246|2533515507|True
141|4988712264|True
15|9970444871|False
34|1020882681|True
336|9977043688|True
363|5104436432|False
62|617137608|False
175|1082991250|False
435|4748772066|True
220|1440116892|False
399|17529342|True
357|748590943|False
366|2754205374|True
216|1342644997|False
447|3878308107|False
83|6003600328|False
331|5384786599|False
185|7556281844|False
377|70230367|True
16|2256689294|False
295|5094981260|False
8|7016340802|False
330|1563159112|True
300|3160243186|True
435|9415060583|False
387|1147067724|True
51|8366260809|True
10|7749332064|True
473|6850930264|False
393|4251786548|False
68|7401902324|True
261|4556428970|True
473|6488684098|False
46|5871190102|True
347|7577446238|True
216|703786654|False
360|1632841974|False
261|8499758894|True
36|7169780464|False
225|9959110261|False
18|5699757841|True
242|1413011236|False
456|1549788562|False
261|7148076723|True
21|6562770680|True
362|5037858558|False
17|6068918479|True
266|4957102397|True
390|4490497644|True
162|8731922463|False
315|8397622892|False
37|3496995802|True
113|2669539173|False
103|5602035845|True
243|4090310798|False
208|3818233937|True
373|7784340278|False
108|1307802832|True
154|6472378354|False
129|8341493660|False
379|7142340443|True
136|8907842669|False
362|9890028903|True
412|6155236564|False
172|997726647|False
445|6396791061|True
435|2468343424|False
140|2192166832|True
347|7371763490|False
460|3530175993|False
29|1838609155|True
233|9338356371|True
257|6707620011|False
201|199303037|True
222|2854342989|False
81|5822496901|True
138|7765171677|True
286|9704703398|False
281|2567530931|True
453|413574430|False
155|82361858|True
37|3861736699|False
206|283931759|False
317|4538850454|True
166|4533335406|False
262|223974690|False
122|8395296732|False
406|8483337371|False
227|3130645415|True
317|5033710634|False
56|4475716235|False
208|1614153494|True
257|6883802148|False
483|9438937687|False
394|9473575903|True
481|5639504680|False
